audio_path,label
scripts/435/hermes-cca%2F2020-03-16%2F67183543%2F7093075990%2Fd0d164b7-9ba1-4fa1-889e-217d638ec3e1%2Fad1b0a25-1539-4cee-8a82-b9961dd03d80.flac,other
scripts/435/hermes-cca%2F2020-03-15%2F67414141%2F7400403131%2Fafaddebb-b31c-4c76-979a-8795a043227c%2F9b256875-8bc5-480c-bd72-c70899640f43.flac,confirm
scripts/435/hermes-cca%2F2020-03-15%2F67183537%2F9167559435%2Fd8209376-1f87-4484-9898-93dd47048d20%2F77603af5-ea3e-402e-9b49-fd8aba41bc05.flac,confirm
scripts/435/hermes-cca%2F2020-03-15%2F67183539%2F8882709556%2Fa4d96282-a843-4f71-ad8a-d61b01f89c00%2F7a2a6f1f-e80a-47b5-b1a7-5879d6c38060.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183543%2F6281542122%2F45298a3b-69ce-43a3-8f8f-9a66acdc7c47%2F9fcb911c-6637-49ef-8ca3-6631326a7f7a.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183542%2F8778498842%2F7bcf78f3-a9e2-47f0-b610-39369f4a8370%2F41fd5c40-7796-4560-b84f-6f48937ed514.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183541%2F9579022011%2F80843c54-420a-45c2-890d-994f47de5954%2F5a8afb4a-9f56-408f-8f64-33418784fd56.flac,noise
scripts/435/hermes-cca%2F2020-03-16%2F67414141%2F9892948894%2F52cd2bf0-d3f7-4582-aee1-e590fa56e43b%2F956b7eb2-83ce-4c07-9292-127ef506a2ed.flac,confirm
scripts/435/hermes-cca%2F2020-03-14%2F67183539%2F9035363336%2F47c3e903-8067-476d-954f-53eea356dfbb%2F9766169f-e6dd-4fcc-a5f8-e53aa13d9242.flac,other
scripts/435/hermes-cca%2F2020-03-14%2F67183542%2F9941149729%2Fad18d276-a001-4524-ba16-afe49673debd%2F2fb74e6b-9bfe-48ff-bd01-e06386742350.flac,other
scripts/435/hermes-cca%2F2020-03-14%2F67183531%2F1161568001%2Fbfeea1e6-1d73-4604-9c96-c7a900db5281%2Ffb1f077d-99fc-48a7-8df0-f683d9713736.flac,cancel
scripts/435/hermes-cca%2F2020-03-14%2F67183539%2F8073859589%2Ff209a0a1-bc22-47ee-bbcd-357dbfd562bf%2Fd6833f60-8121-4faf-9254-f04f5a96147d.flac,confirm
scripts/435/hermes-cca%2F2020-03-14%2F67183542%2F9840964518%2F20a13dbf-6989-40a4-a92b-36a5c2bc49b0%2Fc80e6b8d-6792-41fb-be80-e23118d4b70e.flac,confirm
scripts/435/hermes-cca%2F2020-03-14%2F67183543%2F8008400211%2F3d68f4c9-50fb-402b-adfb-0e360b262c22%2F866103cb-9bf8-4d4c-a00e-64b542fa0a91.flac,cancel
scripts/435/hermes-cca%2F2020-03-14%2F67414141%2F8971866443%2F5146dcb9-e16e-401b-82ca-3f59b37b6006%2Fcfd5fd44-8556-4c2f-8357-f0c99381e764.flac,other
scripts/435/hermes-cca%2F2020-03-14%2F67183541%2F7756021177%2F89d72a0e-c888-422b-af0f-315ab500215b%2Ff183bffb-2019-4a4b-b22e-c22738c7e83b.flac,cancel
scripts/435/hermes-cca%2F2020-03-14%2F67183544%2F9416818183%2F3e8ce598-9310-40b2-a80a-dc7d8c5b6fa7%2Fe0109fcd-9599-431a-94ed-682f680d5b0a.flac,other
scripts/435/hermes-cca%2F2020-03-14%2F67183560%2F1141160567%2Ffc3ecf0c-8c76-4ac5-9ac3-8e01c27a40dd%2F72ce6317-d502-4a8e-afff-0a98297609ff.flac,other
scripts/435/hermes-cca%2F2020-03-14%2F67183540%2F9748484899%2F81d01df3-c8a7-4612-ab23-00a121d267d9%2F5e442b15-6df7-4213-9382-ac45325f48e1.flac,noise
scripts/435/hermes-cca%2F2020-03-14%2F67183540%2F7872417232%2F83c8b5ac-5114-42b0-83f7-d85416d7cd66%2F2ee397fc-f820-4201-96e8-29670580cee0.flac,confirm
scripts/435/hermes-cca%2F2020-03-14%2F67183544%2F8077929535%2F95e187ef-f6a4-4f19-af2a-81ab0ebafff6%2Fbfb9c002-bb01-462e-a093-a42a2e4558d3.flac,noise
scripts/435/hermes-cca%2F2020-03-14%2F67183539%2F9900920047%2Fb7f86a85-df67-4ec3-8c54-a6426c4d941d%2Fa714adb0-24d7-462e-a41e-0cb6c07b98be.flac,noise
scripts/435/hermes-cca%2F2020-03-14%2F67183543%2F9676492524%2F16c09bf5-6a09-4a4b-a3f0-e00638c6b6e4%2Fef11a7ce-acec-4e8b-a9bd-35c6f9d83d19.flac,noise
scripts/435/hermes-cca%2F2020-03-14%2F67183537%2F9769622842%2Fe424be74-c541-4a69-90a2-4b5e71b1417c%2F3271c5a3-e335-45e1-ae91-e97aeb23399c.flac,silent
scripts/435/hermes-cca%2F2020-03-14%2F67183537%2F7666687868%2Fe7efd5e1-4b71-4ab0-a35e-31b1413335f3%2F8ce56065-cfaf-4e66-bc45-858891dd14ce.flac,noise
scripts/435/hermes-cca%2F2020-03-14%2F67183549%2F1161568001%2Fc2034f84-bdfe-4471-a14a-cd787e119459%2Fc7851319-1abb-407e-99a7-69f4497a2b9e.flac,noise
scripts/435/hermes-cca%2F2020-03-14%2F67183557%2F7012073062%2F43f3f8a3-43c7-45a8-be46-8c2a2abcbe29%2F81fc5d83-4406-4d56-b0e4-4984adced3ed.flac,confirm
scripts/435/hermes-cca%2F2020-03-14%2F67183541%2F9673377915%2F0c99bed7-d6a0-4833-b8e9-105b218c1ef4%2F3c367bbd-6690-4634-8e4b-96050b494667.flac,confirm
scripts/435/hermes-cca%2F2020-03-14%2F67183540%2F9831435898%2F5dac8877-61d9-46cc-9a22-174f90365162%2F9c7405ba-928f-4e65-bdf4-11386d47b464.flac,confirm
scripts/435/hermes-cca%2F2020-03-14%2F67183539%2F9488682506%2F19b975cc-7442-4fc8-a56a-b694a7ae6f6b%2F751c962f-1f55-4d5f-a7b8-39dca315fd49.flac,noise
scripts/435/hermes-cca%2F2020-03-14%2F67183537%2F9892576821%2Ff0db0108-bee8-4c30-9ad7-0dc14004cf38%2F16fbb105-a1d0-47c5-a7a8-940afc0870d4.flac,confirm
scripts/435/hermes-cca%2F2020-03-15%2F67183537%2F8879157915%2F62831bff-c401-47ba-a4c6-02c398ad2ebe%2F1b168a38-9c50-485e-b37e-d2e98a2bf33e.flac,noise
scripts/435/hermes-cca%2F2020-03-15%2F67183537%2F9821217100%2Fea6914a0-9ac2-414d-8f82-2374f0ad6f74%2F2799357b-a45d-48c1-b505-acd6c4ff134e.flac,noise
scripts/435/hermes-cca%2F2020-03-15%2F67183539%2F7004019945%2Fffaa62dc-e934-4722-bdf9-2332a254baa7%2Fe173cfee-c524-4995-b7fd-85678ceb678b.flac,noise
scripts/435/hermes-cca%2F2020-03-15%2F67183537%2F9867644409%2Fa766d35d-3513-492a-b94b-c8012cb878f6%2F0215cc61-a10c-4741-b35c-7255b32ec13b.flac,cancel
scripts/435/hermes-cca%2F2020-03-15%2F67183542%2F9943521075%2F35b87743-b116-4503-a1a5-c9c6dd2daeb5%2Fb36ba577-058d-4b31-aae6-4cb416d2b6ad.flac,confirm
scripts/435/hermes-cca%2F2020-03-15%2F67183575%2F1203552201%2Fa21a0bfd-4d10-4315-89d1-2cf41ccfb253%2F2c564726-3e4b-4a8a-9cf2-44fc96c134d5.flac,confirm
scripts/435/hermes-cca%2F2020-03-15%2F67183564%2F8046142739%2Ff6fa8a2b-4195-42ad-90c1-2d7d5aaabe97%2F63f67230-7226-4cf0-b785-bb7578a59717.flac,confirm
scripts/435/hermes-cca%2F2020-03-15%2F67183542%2F8838197889%2F82eff54b-00e6-4df9-aced-71ae43b77043%2F58c82e50-b55a-4f96-8f35-869f85b50f6d.flac,noise
scripts/435/hermes-cca%2F2020-03-15%2F67183543%2F9010205511%2Fe939f135-b827-42c5-bb8a-70abeb27f532%2Fadbdae6a-c8fd-41e3-b511-2760af738ef4.flac,noise
scripts/435/hermes-cca%2F2020-03-15%2F67183542%2F8939946661%2Fb55b1e00-8a9c-4289-8a4b-0645df84c7e3%2F3264dc73-5583-4d3c-8132-43e33bda2342.flac,confirm
scripts/435/hermes-cca%2F2020-03-15%2F67183564%2F8046142739%2Fdc131166-951b-4e30-9295-2bc3fd48c410%2F7f2214c9-f17e-41b5-835a-cf5062bf261f.flac,other
scripts/435/hermes-cca%2F2020-03-15%2F67183543%2F9177372088%2Fcb35d5c6-e524-4ff8-aab8-d64ac8dd5985%2F71fab806-4771-4f70-bcae-905db3a307a3.flac,confirm
scripts/435/hermes-cca%2F2020-03-15%2F67183543%2F7981002567%2Fa82f2ee7-7f29-4dbd-983f-f54d80a2f2c9%2F133a340b-68dc-4534-8884-6f1f60134f23.flac,confirm
scripts/435/hermes-cca%2F2020-03-15%2F67183541%2F9890838369%2F9acd62b3-73c5-4ab2-a190-b18c50925765%2F355d48ba-9f61-4d15-8f10-b0c7d6fc7dc9.flac,confirm
scripts/435/hermes-cca%2F2020-03-15%2F67183540%2F1205070501%2F7d87bae5-2de5-4349-9153-42295128ff96%2F7dc09a73-b103-4358-be29-65a3efae5e0c.flac,confirm
scripts/435/hermes-cca%2F2020-03-15%2F67183567%2F1205070501%2Faee862bf-940a-4331-828a-48457f8a1c6c%2F62198542-498f-4707-8a64-e7a92fbf6da6.flac,confirm
scripts/435/hermes-cca%2F2020-03-15%2F67183539%2F8800510730%2F7c033932-c346-421d-9453-a33ca8d0697b%2F8ed7614f-8cca-49b9-8277-11255e89953b.flac,noise
scripts/435/hermes-cca%2F2020-03-15%2F67414141%2F9970578568%2F1f2cb48d-d00d-4950-ac43-5d79f73d1983%2Ff5c43c00-6520-4fe9-8d7b-5ee0e754def4.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183539%2F9606498804%2F402bfd55-f04a-42bb-968d-cb1c9e180baa%2Fc200881d-9471-40de-89b9-edfae6e63dbf.flac,confirm
scripts/435/hermes-cca%2F2020-03-15%2F67183540%2F8478023607%2Fcc4f8e62-0873-4d78-b0c1-5682865836ad%2F6b6ce04e-8928-4ee0-bdd1-d75aa72a89cc.flac,noise
scripts/435/hermes-cca%2F2020-03-15%2F67183537%2F8329746606%2F38980bf0-bcca-435f-83db-00d766f5af7a%2Ff22672cc-c6bd-46d0-aaa5-557f0a7cd000.flac,other
scripts/435/hermes-cca%2F2020-03-16%2F67183543%2F9885710048%2F0668edf6-f5e3-497c-a68b-7d5846049d05%2F0bec1ec8-60a9-4930-bfcf-09cebd743054.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183541%2F7875308276%2Fd697746c-1dc5-4955-8fc1-e7b247930253%2Fdfab8ad2-871e-4f8c-9fea-2f21fba749b9.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183543%2F7023360085%2Fc0fd7bf8-5cd1-41f8-a279-0e665b121f51%2Fa87e1da4-65a7-4143-8c25-2b4263ce4d27.flac,other
scripts/435/hermes-cca%2F2020-03-16%2F67183592%2F4068308001%2F93c48e8e-6ec5-4dae-9615-95e27abc8bcb%2F358db05c-0fc5-4b59-99dc-4102e41f8755.flac,cancel
scripts/435/hermes-cca%2F2020-03-16%2F67183537%2F8169825406%2Fcc685aae-55c0-4826-a814-f401141e4b01%2F36b5df4a-a9e5-4177-919a-ab52e8d954f4.flac,cancel
scripts/435/hermes-cca%2F2020-03-16%2F67183543%2F7702229798%2Fa48023c9-0622-48cf-8aa6-d5f6da627179%2F91c7467d-47ab-4e94-bd27-16b35caeb510.flac,noise
scripts/435/hermes-cca%2F2020-03-16%2F45613210%2F9844614455%2F2779f8e0-b6e6-4cd6-862d-83e54a604053%2F2215d546-cec9-45e0-92bc-bdbe36dc0c5e.flac,silent
scripts/435/hermes-cca%2F2020-03-16%2F67183539%2F8277235368%2F1a5ffa2b-02d2-4b2e-b850-ec1f318b07b2%2F5a43b354-cab3-4d44-9d01-58cd2a586966.flac,noise
scripts/435/hermes-cca%2F2020-03-16%2F67183543%2F9840283430%2F4c4587e7-d069-49b8-8ec2-a696bd925a4a%2Fe7fad237-0918-45aa-8213-4595dbbf2054.flac,cancel
scripts/435/hermes-cca%2F2020-03-16%2F67183542%2F8939409225%2Fb242bef2-3e7b-49c7-887f-8b96d346643e%2F8f8ae0fb-7652-49b4-bb8a-41c25dd934be.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67414106%2F4046170501%2F24d0d848-4b3f-405d-83f3-0d9ef592c25f%2F209f6ed6-d803-454a-9ef9-d0acc8ab0ce6.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183543%2F9515085197%2F76330dc2-a118-43ea-8c0a-09e0869142e0%2F16a1f9e9-54c2-4454-8156-f6872d84e3cf.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183539%2F7019586885%2F697b85e2-7f78-4771-b537-c095a0324ef3%2F0ca94b0c-4aae-4e42-b28e-988f6505c80c.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183537%2F7021824416%2F7c9503dc-2889-46f9-9809-40887475fd45%2F24c5e774-edff-4cf2-b891-9c3b020dff1d.flac,noise
scripts/435/hermes-cca%2F2020-03-16%2F67183540%2F1203552201%2F1b882b07-6f83-44c5-8b33-5aed2499d51e%2F4283aaf0-cca9-4fca-800e-7061cccb78d5.flac,other
scripts/435/hermes-cca%2F2020-03-16%2F67183537%2F9820779376%2F709c1699-11c7-4017-b3de-c4244d61bea6%2F63b3db44-f745-40c1-b261-23850d30168a.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183560%2F9866865905%2F96569f91-2064-4f4b-bda8-9be74845f7d5%2F769c8530-9d25-4610-aca4-0f9ab812b161.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183537%2F9820807675%2Fc59a4aa3-7688-458f-a47c-31260cd828ff%2Fb40fd286-090a-4e0f-a21a-4290d5e94e17.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183537%2F9594789001%2F4c9373aa-cae7-49b9-a327-dee5675c8892%2F84fa5118-74b6-46d8-9014-d7272f8acd74.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183558%2F1141160567%2Fd4c03195-7f8f-4a50-8a09-de7b41c07aed%2Fd2e95e54-c5d2-429a-bc51-ef14240b25d9.flac,other
scripts/435/hermes-cca%2F2020-03-16%2F67183537%2F9167595666%2Fd2076675-90df-43a0-b663-b0817c93f042%2F09bf80db-3dd3-48eb-9e26-950b390a5862.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183542%2F7299966548%2F15339a8b-c220-454b-8122-9ef5dfa0af01%2F65709a73-9513-4c46-827b-cfde4a2d327f.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183543%2F6301742620%2Fbedd648f-d245-4409-906c-fd9c712a1295%2F4be09611-55e0-4623-987a-e5ba078c1e4e.flac,confirm_otherlang
scripts/435/hermes-cca%2F2020-03-17%2F67183531%2F1141160567%2F49d73610-b950-41db-9bfd-a822f5ce1424%2F7a42060a-737b-43d7-90fd-e27c238a3315.flac,other
scripts/435/hermes-cca%2F2020-03-17%2F67183531%2F4046170501%2F55f48d1b-0c3d-474d-a997-19b5ba625019%2F353064f2-87de-4e6e-a446-43cfe742fac7.flac,cancel
scripts/435/hermes-cca%2F2020-03-16%2F67183540%2F9681493003%2F65460941-c2cb-4176-a1a0-8c5c02b13aa3%2F45008e30-3033-4c22-a6e3-1034eb9447d3.flac,confirm
scripts/435/hermes-cca%2F2020-03-16%2F67183540%2F9681493003%2F35bddd8c-f231-4814-82d8-0fb6b28894fe%2F16700838-e9f6-41cc-8b1c-f861c5f0104d.flac,cancel
scripts/435/hermes-cca%2F2020-03-16%2F67183531%2F4068308001%2Fa1ec565a-a195-4c8b-b3bd-56a50eac737a%2Fb07e6653-eb78-4d21-9ee3-5d8d3980776d.flac,other
scripts/435/hermes-cca%2F2020-03-17%2F67183540%2F9563717627%2F4cbb26c1-c05c-4b96-8f3a-363e17447457%2F1bc02019-4e68-40e0-b29a-dfdd201e8b8a.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183541%2F7875973902%2F96488a46-d409-41cc-9e7d-ef8a5238eeec%2Faf8a608f-34a8-4983-a332-a8d5d35cc010.flac,noise
scripts/435/hermes-cca%2F2020-03-17%2F67183544%2F9899302446%2F39be0228-25b0-4b97-b36a-26c23027b604%2Fd18ed37f-d334-437b-8530-57d30d671b79.flac,noise
scripts/435/hermes-cca%2F2020-03-17%2F67183537%2F9082261990%2F6dd2217b-8446-4e5f-b3a5-46738aa0e2ed%2F48795608-bc38-4b93-95ee-798edc23fd3c.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183537%2F9146942624%2Fc84563fd-efd9-444a-83d0-eb1c12beedd0%2Fe97c04d3-05d7-4c89-9544-78e902d6bb21.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183539%2F8618069977%2F46531603-3f00-4144-a658-c8b95cf29e7b%2F8ac7084a-d593-4a85-9dd0-ae2632073677.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183543%2F8686956966%2Fba8e0bf1-591f-4029-b930-fcb1f82e6c02%2F62f1998e-2846-4c86-a7ba-27c03f05e697.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183542%2F9110540241%2F04cb6a9c-2930-404f-90a1-62a8ae583406%2Fcee59d26-a4aa-4298-aba2-7491d507b771.flac,other
scripts/435/hermes-cca%2F2020-03-17%2F67183537%2F8879525230%2Ffd81c04b-de8b-4473-be74-93bdfa3c8acd%2Fcba79ae9-bf33-480b-92d2-a1f569153dc3.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183537%2F7387222557%2Fd4ae5b25-1dca-4a23-bf1a-e5afdff40e64%2F5040281b-5f75-416e-8a60-58f64acff1f0.flac,noise
scripts/435/hermes-cca%2F2020-03-17%2F67183542%2F9840083995%2F4ad39d6b-6c22-4a6f-a8ea-54267e92ef96%2F85adfbbc-6450-4256-ba46-9658142dd1d4.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183539%2F9552583507%2Fdb02c38e-153f-4133-9556-90226cf56edb%2F194b0f57-2c84-4fe7-a9da-87fd7f8b5a8a.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183544%2F8585953655%2F1d3b165e-a913-4c66-b2ae-04134063fb9d%2Fa6b5ee81-4957-49fb-be02-fbbcd59a555f.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183543%2F7816016512%2F20edb528-99d5-4cdf-99b7-6284dd4f28a2%2F0fca57ec-b2f6-4c88-aad5-f83f479cb51d.flac,other
scripts/435/hermes-cca%2F2020-03-17%2F67183537%2F9172398227%2F46f41f90-52f7-4219-887f-bdac882c9816%2F45fe1f24-8a02-4dec-8cb7-f71ab2ff7643.flac,noise
scripts/435/hermes-cca%2F2020-03-17%2F67183541%2F9595718075%2Fb916ac49-366d-4306-b52b-89550fe8af91%2F92762ab2-d0ec-4702-aff0-564327d2b18e.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183537%2F8879525230%2Ffd81c04b-de8b-4473-be74-93bdfa3c8acd%2Fbac3fd6b-0222-4914-b0e9-dbe1d8ef29b0.flac,noise
scripts/435/hermes-cca%2F2020-03-17%2F67183542%2F9940091346%2F732ac445-f12d-4705-93e2-06a380a0ade5%2F742f1863-0b05-421d-a82b-f23d975af8fb.flac,other
scripts/435/hermes-cca%2F2020-03-17%2F67183544%2F9319312379%2Feb32e5cf-a476-4c4b-85a6-41cd1fc059ce%2Fb41efafb-568b-40fe-a627-e56d143b9aea.flac,noise
scripts/435/hermes-cca%2F2020-03-17%2F67183539%2F9781354802%2Fd11f2a9c-e9fc-4ebb-90e9-a986ac69d3ec%2F7d32d345-8708-405d-980a-bc85c48785a1.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183540%2F9830246936%2Ff1f079d4-20cf-4bdb-ad95-1d7e9754fccf%2F7e1b477e-cc0d-4fe6-a282-849b234157c7.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183542%2F9940091346%2F732ac445-f12d-4705-93e2-06a380a0ade5%2F34e5735a-f0b9-40bd-8740-a2198bf13772.flac,other
scripts/435/hermes-cca%2F2020-03-17%2F67183539%2F9845760667%2F526e8bb3-0f68-47de-baea-c63b0e979432%2Fa92958ed-65d4-40dc-931b-ae1a5e449258.flac,cancel
scripts/435/hermes-cca%2F2020-03-17%2F67183543%2F8019686108%2Fd57e7174-0441-4d53-835e-f2a48bbfd26f%2F831a01f8-e682-4abf-84a2-2fe3e3408cfa.flac,cancel
scripts/435/hermes-cca%2F2020-03-17%2F67183531%2F1161568001%2F759a0eac-542c-4d0c-a414-1fcde747b30c%2F089d187b-3b8e-4caa-ba51-e435930f2249.flac,other
scripts/435/hermes-cca%2F2020-03-17%2F67183537%2F9969146653%2Faf7d4f85-545a-4e7e-a66c-2f4dcd894b4b%2F25942f78-c962-407b-8313-fc9b26687e69.flac,other
scripts/435/hermes-cca%2F2020-03-17%2F67183539%2F8105141857%2F8d5b7ce6-906e-4428-a744-005ab2d8e8cf%2F6cad4748-c662-4657-a8f8-bbca16e0e46b.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183542%2F9840083995%2F4ad39d6b-6c22-4a6f-a8ea-54267e92ef96%2F983633e8-38ec-41ee-9022-6708b173519e.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67414141%2F9152371547%2Fddcd37f8-32de-4a75-b3d8-50e465adb734%2F0ae13d72-c56a-405e-96c9-2c89bfb76d37.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183543%2F9640589616%2Fb0a91cb2-6b44-4938-af63-a09229acd679%2F2a7172c0-be29-4330-8f64-aa76e8490790.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183542%2F9524439345%2F43502401-59ca-431c-8577-fc857e9fbd32%2F14745e21-9c5e-4785-8de3-5309d850cb65.flac,confirm_otherlang
scripts/435/hermes-cca%2F2020-03-17%2F67183543%2F8978189707%2F8dd64a4f-4bf9-4762-b4f3-70a6546df69c%2F5112e043-e6ff-496c-a6bd-6904f3c00ac3.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183543%2F9705100980%2F83b2bd32-63cd-4e01-9050-e1de15b3a041%2Fbd7b8732-968d-44e3-8310-362caa65a0e1.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183541%2F9767003488%2F33429f96-6e78-4aab-93e7-86f64ba383f2%2Fc9739257-ab4f-415c-bd91-a2d9f93491b5.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183543%2F8978189707%2F8dd64a4f-4bf9-4762-b4f3-70a6546df69c%2F7d5a0c31-4160-4458-acb8-4580f798de5f.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183542%2F9591765635%2F1eed0a9e-84d8-4cf2-a1e3-3349db397939%2F54a7cb26-f61d-4a17-9317-55a579c59c3e.flac,noise
scripts/435/hermes-cca%2F2020-03-17%2F67183539%2F8660830456%2F03340198-f0a0-4120-8233-e28ee832927d%2F9f4631b1-eeca-4bfa-8d90-c4d5a75d0966.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183539%2F9100580172%2Ff63a377f-a2ad-406a-9f8e-64fbc4c54ca4%2F649c77b4-861b-4ddd-be18-923fbc30b7fc.flac,confirm
scripts/435/hermes-cca%2F2020-03-17%2F67183543%2F9177701088%2F7df723e1-cd0a-40b2-92d6-511639305dfc%2F4fc2e010-c2b5-4a53-942c-583dd80df762.flac,noise
scripts/435/hermes-cca%2F2020-03-17%2F67183543%2F6304492074%2Fdda13a31-69e3-4ef4-b5be-6ff212847c29%2Ff372a685-8ad4-4b8a-95c0-e033ff79e245.flac,other
scripts/435/hermes-cca%2F2020-03-17%2F67183540%2F1203552201%2F59fb86ad-f5cf-4b84-858a-bd8887a36cc6%2F79081102-40dd-494e-887c-e8f7cb579b15.flac,confirm
scripts/435/hermes-cca%2F2020-03-08%2F67183537%2F8169841291%2F713ddd42-2b8e-4108-adee-b0fc113ba41a%2F5aaab668-9839-40eb-826c-5b38f553bc0e.flac,noise
scripts/435/hermes-cca%2F2020-03-08%2F67414141%2F7039762722%2F0025d36e-2ef7-4e73-a115-24729b0ed041%2F3736f4be-f676-4d4b-a9b1-2f0d84dd4c38.flac,confirm
scripts/435/hermes-cca%2F2020-03-08%2F67183550%2F9868944888%2F768021db-20e5-40cd-8a1a-7273b57e9e54%2Fd14ad4a4-91a9-44d1-a7d5-d899c59db1fe.flac,other
scripts/435/hermes-cca%2F2020-03-08%2F67183597%2F1203552001%2F2ea7d2bb-d8b9-436c-a56a-150d40b5896f%2F6aef44f9-cef6-4f79-9adb-c29a2eefdb9b.flac,other
scripts/435/hermes-cca%2F2020-03-08%2F67183542%2F9884701130%2F0fb982c7-4fd2-45e5-995a-2e76b51c1ccb%2Ffca26066-235c-465a-959b-7063a95ed180.flac,silent
scripts/435/hermes-cca%2F2020-03-08%2F67183539%2F7977205068%2F77fc939b-8c54-40d9-bdc1-d139f5aa80e8%2F75a4af8f-4b34-467d-aa02-165a4eafd0d5.flac,confirm
scripts/435/hermes-cca%2F2020-03-08%2F67183542%2F8939186411%2F88d2a961-9d04-4087-8259-cbaefe1d8f35%2F5c9c3356-0043-47f0-ac2c-adf1bd9e3fcf.flac,other
scripts/435/hermes-cca%2F2020-03-08%2F67183537%2F9167395695%2F13e0873a-95f9-441c-b1ad-38250b529c67%2F9a480380-bea9-4acf-b9e2-9d5b3fb52a10.flac,confirm
scripts/435/hermes-cca%2F2020-03-08%2F67414111%2F9600595932%2Fcb367e01-0fbd-43a8-bd3a-5edf3ec2cc69%2Fa5d9a6f4-caea-4bd9-90c8-9666d0b73853.flac,confirm
scripts/435/hermes-cca%2F2020-03-08%2F67183539%2F9930015569%2Fc179030f-cfb0-4df6-9c64-45256a439540%2F0c773292-3dca-433f-b3eb-8fc85552284f.flac,silent
scripts/435/hermes-cca%2F2020-03-08%2F67183542%2F8939186411%2F88d2a961-9d04-4087-8259-cbaefe1d8f35%2F81aa1d1c-bfef-42f3-a488-a4f55306a2c5.flac,other
scripts/435/hermes-cca%2F2020-03-08%2F67183567%2F1203552201%2F24c18038-41fa-464b-90e1-f2207c3d3bd3%2F6266ed7e-814a-43fa-aba7-31a417ce33a8.flac,confirm
scripts/435/hermes-cca%2F2020-03-08%2F67183544%2F9999655390%2F5516aa32-e6d1-4833-8b5a-f5e37c13b20a%2Fc7b187b2-f92a-41b6-a84c-e9d359719622.flac,confirm
scripts/435/hermes-cca%2F2020-03-08%2F67183539%2F9738233586%2F71810e20-5b60-464f-abc5-7bb87ac45c74%2Fb7644161-c407-4035-9249-890bd6e42664.flac,noise
scripts/435/hermes-cca%2F2020-03-08%2F67183539%2F8929258124%2F820adc13-aeb9-475e-9255-54170fd2f702%2F0d4cb358-a50b-400f-8e29-6f07faf49ee0.flac,confirm
scripts/435/hermes-cca%2F2020-03-08%2F67183544%2F8802676121%2F26e4c33b-0455-419a-91da-19aaf5ef5151%2F7fd27553-9bfe-4b2a-a5e5-309dab0a92f1.flac,confirm
scripts/435/hermes-cca%2F2020-03-08%2F67183563%2F1161568001%2F772ae758-b5f2-477f-b19d-04365ae7f78f%2F8a13c470-6a3f-4e72-a03a-a096340f1e8e.flac,cancel
scripts/435/hermes-cca%2F2020-03-08%2F67183541%2F9767966553%2Fdc9acfbf-42c8-4077-b9ed-76082059abac%2F32e2ec26-46ad-4b00-92af-20ac69a49e9a.flac,other
scripts/435/hermes-cca%2F2020-03-08%2F67183597%2F1205070501%2Fd3a32b33-c140-4ae8-8782-98fa5137d837%2F5343e503-afa3-48b1-b00c-6f43008c0b3a.flac,cancel
